0.4199999, 0, 0, 5.948032, 1.563143, 0, 419.7378, -1478.245, -3.908116, 0.01207565, 0.1239967, 28.89945, 2.06354, 1.627834, 11.79117
 
7.240071, -0.007031053, -0.03755257, 14.07991, 0, 0.0247940448946694803910465105, 3837.62, -1632.969, -3.908116, 0.01207565, 0.1239967, 90.89996, 2.061797, 1.539592, 10.13741
 
7.250071, -0.006963747, -0.03762288, 14.06131, 0, 0.0248413103675959180828548532, 3827.84, -1632.969, -3.908116, 0.01207565, 0.1239967, 90.78824, 2.061794, 1.539592, 10.13741
 
7.260071, -0.006903703, -0.03769252, 14.04272, 0, 0.0248912758276838792827970500, 3818.079, -1632.969, -3.908116, 0.01207565, 0.1239967, 90.6766, 2.06179, 1.539592, 10.13741
 
7.270072, -0.006847364, -0.03776156, 14.02415, 0, 0.0249424970957539444400108069, 3808.338, -1632.969, -3.908116, 0.01207565, 0.1239967, 90.56503, 2.061787, 1.539592, 10.13741
 
7.280072, -0.006795599, -0.03783003, 14.00559, 0, 0.0249953823094002973406093810, 3798.614, -1632.969, -3.908116, 0.01207565, 0.1239967, 90.45349, 2.061783, 1.539592, 10.13741
 
7.290072, -0.006754506, -0.03789799, 13.98705, 0, 0.0250525843629851325943289428, 3788.908, -1632.969, -3.908116, 0.01207565, 0.1239967, 90.34201, 2.061779, 1.539592, 10.13741
 
7.300072, -0.006719604, -0.03796553, 13.96852, 0, 0.0251122823349343994631257302, 3779.222, -1632.969, -3.908116, 0.01207565, 0.1239967, 90.2306, 2.061775, 1.539592, 10.13741
 
7.310072, -0.006690424, -0.03803273, 13.95, 0, 0.0251743035516505586528749039, 3769.554, -1632.969, -3.908116, 0.01207565, 0.1239967, 90.11923, 2.06177, 1.539592, 10.13741
 
7.320073, -0.006670435, -0.03809963, 13.93149, 0, 0.0252402177731112401101659138, 3759.905, -1632.969, -3.908116, 0.01207565, 0.1239967, 90.00794, 2.061766, 1.539592, 10.13741
 
7.330073, -0.006656016, -0.03816634, 13.91301, 0, 0.0253085494249374716852046768, 3750.276, -1632.969, -3.908116, 0.01207565, 0.1239967, 89.89672, 2.061761, 1.539592, 10.13741
 
7.340073, -0.006648034, -0.0382329, 13.89453, 0, 0.0253796909471236608646385555, 3740.664, -1632.969, -3.908116, 0.01207565, 0.1239967, 89.78555, 2.061756, 1.539592, 10.13741
 
7.350073, -0.006645083, -0.03829938, 13.87607, 0, 0.0254531400164769660655589259, 3731.072, -1632.969, -3.908116, 0.01207565, 0.1239967, 89.67445, 2.061751, 1.539592, 10.13741
 
7.360074, -0.006646344, -0.03836583, 13.85763, 0, 0.0255285512858023086997161089, 3721.5, -1632.969, -3.908116, 0.01207565, 0.1239967, 89.56342, 2.061746, 1.539592, 10.13741
 
7.370074, -0.006656052, -0.03843229, 13.8392, 0, 0.0256078398622723973019492337, 3711.945, -1632.969, -3.908116, 0.01207565, 0.1239967, 89.45243, 2.06174, 1.539592, 10.13741
 
7.380074, -0.006671627, -0.03849885, 13.82079, 0, 0.0256899226115026672091115797, 3702.41, -1632.969, -3.908116, 0.01207565, 0.1239967, 89.34152, 2.061734, 1.539592, 10.13741
 
7.390074, -0.006694217, -0.03856557, 13.80238, 0, 0.0257753803446848415014412434, 3692.892, -1632.969, -3.908116, 0.01207565, 0.1239967, 89.23066, 2.061728, 1.539592, 10.13741
 
7.400074, -0.006724289, -0.03863251, 13.784, 0, 0.0258644799210151172698584313, 3683.394, -1632.969, -3.908116, 0.01207565, 0.1239967, 89.11987, 2.061722, 1.539592, 10.13741
 
7.410075, -0.006756092, -0.03869975, 13.76562, 0, 0.0259547882125281680971494958, 3673.912, -1632.969, -3.908116, 0.01207565, 0.1239967, 89.00912, 2.061716, 1.539592, 10.13741
 
7.420075, -0.006797874, -0.03876732, 13.74727, 0, 0.0260499156671725428604701722, 3664.45, -1632.969, -3.908116, 0.01207565, 0.1239967, 88.89845, 2.061709, 1.539592, 10.13741
 
7.430075, -0.006842649, -0.03883529, 13.72892, 0, 0.0261468954385905209607663996, 3655.006, -1632.969, -3.908116, 0.01207565, 0.1239967, 88.78781, 2.061702, 1.539592, 10.13741
 
7.440075, -0.006893463, -0.03890372, 13.71059, 0, 0.0262471089155624167510368943, 3645.581, -1632.969, -3.908116, 0.01207565, 0.1239967, 88.67726, 2.061695, 1.539592, 10.13741
 
7.450076, -0.006951042, -0.03897265, 13.69227, 0, 0.0263509328404828614184631242, 3636.173, -1632.969, -3.908116, 0.01207565, 0.1239967, 88.56675, 2.061688, 1.539592, 10.13741
 
7.460076, -0.007015432, -0.03904216, 13.67397, 0, 0.0264584457013507364603745618, 3626.784, -1632.969, -3.908116, 0.01207565, 0.1239967, 88.45631, 2.06168, 1.539592, 10.13741
 
7.470076, -0.007081377, -0.03911232, 13.65568, 0, 0.0265673870437982547536823991, 3617.413, -1632.969, -3.908116, 0.01207565, 0.1239967, 88.34592, 2.061673, 1.539592, 10.13741
 
7.480076, -0.007154153, -0.03918313, 13.6374, 0, 0.0266801115077918612182708111, 3608.061, -1632.969, -3.908116, 0.01207565, 0.1239967, 88.2356, 2.061665, 1.539592, 10.13741
 
7.490077, -0.007228481, -0.03925467, 13.61914, 0, 0.0267943429413639924315850952, 3598.726, -1632.969, -3.908116, 0.01207565, 0.1239967, 88.12533, 2.061657, 1.539592, 10.13741
 
7.500077, -0.007311741, -0.03932696, 13.60089, 0, 0.0269134249332670001798607801, 3589.408, -1632.969, -3.908116, 0.01207565, 0.1239967, 88.0151, 2.061649, 1.539592, 10.13741
 
7.510077, -0.007398265, -0.03940007, 13.58265, 0, 0.0270348615651364528480206402, 3580.109, -1632.969, -3.908116, 0.01207565, 0.1239967, 87.90495, 2.06164, 1.539592, 10.13741
 
7.520077, -0.007488909, -0.03947406, 13.56444, 0, 0.0271590923697660868211097215, 3570.83, -1632.969, -3.908116, 0.01207565, 0.1239967, 87.79486, 2.061631, 1.539592, 10.13741
 
7.530077, -0.007581076, -0.03954895, 13.54623, 0, 0.0272849714223722322381177254, 3561.567, -1632.969, -3.908116, 0.01207565, 0.1239967, 87.68482, 2.061622, 1.539592, 10.13741
 
7.540078, -0.007674602, -0.03962476, 13.52804, 0, 0.0274124359325556269251833109, 3552.324, -1632.969, -3.908116, 0.01207565, 0.1239967, 87.57487, 2.061614, 1.539592, 10.13741
 
7.550078, -0.007771003, -0.0397015, 13.50986, 0, 0.0275422236875063848611945715, 3543.098, -1632.969, -3.908116, 0.01207565, 0.1239967, 87.46494, 2.061604, 1.539592, 10.13741
 
7.560078, -0.007869269, -0.03977921, 13.49169, 0, 0.0276738794568300515056539888, 3533.89, -1632.969, -3.908116, 0.01207565, 0.1239967, 87.3551, 2.061595, 1.539592, 10.13741
 
7.570078, -0.007969189, -0.03985791, 13.47354, 0, 0.0278073404501281495646890366, 3524.7, -1632.969, -3.908116, 0.01207565, 0.1239967, 87.2453, 2.061586, 1.539592, 10.13741
 
7.580079, -0.008071082, -0.0399376, 13.45541, 0, 0.0279427793409980613564267917, 3515.529, -1632.969, -3.908116, 0.01207565, 0.1239967, 87.13558, 2.061576, 1.539592, 10.13741
 
7.590079, -0.008171463, -0.04001831, 13.43728, 0, 0.0280786106718625376108096722, 3506.375, -1632.969, -3.908116, 0.01207565, 0.1239967, 87.0259, 2.061567, 1.539592, 10.13741
 
7.600079, -0.008278036, -0.04010002, 13.41917, 0, 0.0282183664026709317556684150, 3497.239, -1632.969, -3.908116, 0.01207565, 0.1239967, 86.91629, 2.061557, 1.539592, 10.13741
 
7.610079, -0.008382793, -0.0401828, 13.40108, 0, 0.0283584203878747616383836273, 3488.121, -1632.969, -3.908116, 0.01207565, 0.1239967, 86.80673, 2.061547, 1.539592, 10.13741
 
7.62008, -0.008489289, -0.04026663, 13.383, 0, 0.0285004051778515472833971523, 3479.021, -1632.969, -3.908116, 0.01207565, 0.1239967, 86.69724, 2.061537, 1.539592, 10.13741
 
7.63008, -0.008593679, -0.04035152, 13.36493, 0, 0.0286425469438259389470718592, 3469.938, -1632.969, -3.908116, 0.01207565, 0.1239967, 86.58781, 2.061527, 1.539592, 10.13741
 
7.64008, -0.008697734, -0.04043746, 13.34688, 0, 0.0287856619609864611776320253, 3460.875, -1632.969, -3.908116, 0.01207565, 0.1239967, 86.47844, 2.061517, 1.539592, 10.13741
 
7.65008, -0.008799887, -0.04052443, 13.32884, 0, 0.0289290124421434709241828458, 3451.828, -1632.969, -3.908116, 0.01207565, 0.1239967, 86.36912, 2.061507, 1.539592, 10.13741
 
7.66008, -0.008904122, -0.04061243, 13.31081, 0, 0.0290744820992705950506249500, 3442.797, -1632.969, -3.908116, 0.01207565, 0.1239967, 86.25983, 2.061497, 1.539592, 10.13741
 
7.670081, -0.009006198, -0.04070147, 13.29279, 0, 0.0292200459419962199978646582, 3433.785, -1632.969, -3.908116, 0.01207565, 0.1239967, 86.15063, 2.061487, 1.539592, 10.13741
 
7.680081, -0.009109581, -0.04079154, 13.27479, 0, 0.0293673836134967237607482080, 3424.79, -1632.969, -3.908116, 0.01207565, 0.1239967, 86.04148, 2.061476, 1.539592, 10.13741
 
7.690081, -0.009211384, -0.04088263, 13.25681, 0, 0.0295150980273915447588176998, 3415.814, -1632.969, -3.908116, 0.01207565, 0.1239967, 85.9324, 2.061466, 1.539592, 10.13741
 
7.700081, -0.009311355, -0.04097475, 13.23884, 0, 0.0296630793004828767998029242, 3406.857, -1632.969, -3.908116, 0.01207565, 0.1239967, 85.82339, 2.061456, 1.539592, 10.13741
 
7.710082, -0.009407355, -0.04106786, 13.22088, 0, 0.0298102913911848562149637920, 3397.916, -1632.969, -3.908116, 0.01207565, 0.1239967, 85.71442, 2.061445, 1.539592, 10.13741
 
7.720082, -0.009501287, -0.04116194, 13.20293, 0, 0.0299576133650855836783814473, 3388.992, -1632.969, -3.908116, 0.01207565, 0.1239967, 85.60551, 2.061435, 1.539592, 10.13741
 
7.730082, -0.009593292, -0.04125695, 13.185, 0, 0.0301050923149837601844625216, 3380.086, -1632.969, -3.908116, 0.01207565, 0.1239967, 85.49667, 2.061425, 1.539592, 10.13741
 
7.740082, -0.009683824, -0.04135288, 13.16708, 0, 0.0302529480072768818297205899, 3371.197, -1632.969, -3.908116, 0.01207565, 0.1239967, 85.38786, 2.061414, 1.539592, 10.13741
 
7.750082, -0.009771861, -0.04144972, 13.14918, 0, 0.0304006467235719265283241873, 3362.325, -1632.969, -3.908116, 0.01207565, 0.1239967, 85.27911, 2.061404, 1.539592, 10.13741
 
7.760083, -0.009860005, -0.04154744, 13.13129, 0, 0.0305494285742516928660722682, 3353.471, -1632.969, -3.908116, 0.01207565, 0.1239967, 85.17044, 2.061394, 1.539592, 10.13741
 
7.770083, -0.00994494, -0.04164604, 13.11341, 0, 0.0306977237993382369443798566, 3344.636, -1632.969, -3.908116, 0.01207565, 0.1239967, 85.06184, 2.061383, 1.539592, 10.13741
 
7.780083, -0.01002214, -0.04174549, 13.09555, 0, 0.0308432719444643995441491962, 3335.817, -1632.969, -3.908116, 0.01207565, 0.1239967, 84.95328, 2.061373, 1.539592, 10.13741
 
7.790083, -0.01009905, -0.04184571, 13.0777, 0, 0.0309896520623782350876176555, 3327.015, -1632.969, -3.908116, 0.01207565, 0.1239967, 84.84477, 2.061363, 1.539592, 10.13741
 
7.800084, -0.01017243, -0.0419467, 13.05986, 0, 0.0311352473003034126337891527, 3318.231, -1632.969, -3.908116, 0.01207565, 0.1239967, 84.73634, 2.061353, 1.539592, 10.13741
 
7.810084, -0.01024321, -0.04204842, 13.04204, 0, 0.0312805285862332211666405229, 3309.464, -1632.969, -3.908116, 0.01207565, 0.1239967, 84.62794, 2.061342, 1.539592, 10.13741
 
7.820084, -0.01031032, -0.04215086, 13.02423, 0, 0.0314249151089754666779403805, 3300.715, -1632.969, -3.908116, 0.01207565, 0.1239967, 84.51963, 2.061332, 1.539592, 10.13741
 
7.830084, -0.01037302, -0.04225396, 13.00643, 0, 0.0315680144285362126090346520, 3291.982, -1632.969, -3.908116, 0.01207565, 0.1239967, 84.41136, 2.061322, 1.539592, 10.13741
 
7.840085, -0.01043493, -0.04235769, 12.98865, 0, 0.0317115689784903142486421011, 3283.266, -1632.969, -3.908116, 0.01207565, 0.1239967, 84.30314, 2.061312, 1.539592, 10.13741
 
7.850085, -0.01049281, -0.04246204, 12.97088, 0, 0.0318539776036610599792347775, 3274.568, -1632.969, -3.908116, 0.01207565, 0.1239967, 84.19499, 2.061302, 1.539592, 10.13741
 
7.860085, -0.01054752, -0.04256697, 12.95312, 0, 0.0319956327440423863594667550, 3265.887, -1632.969, -3.908116, 0.01207565, 0.1239967, 84.08689, 2.061292, 1.539592, 10.13741
 
7.870085, -0.01060191, -0.04267244, 12.93538, 0, 0.0321379157884149216943322754, 3257.221, -1632.969, -3.908116, 0.01207565, 0.1239967, 83.97884, 2.061282, 1.539592, 10.13741
 
7.880085, -0.01065272, -0.04277846, 12.91764, 0, 0.0322791784888016836119191273, 3248.574, -1632.969, -3.908116, 0.01207565, 0.1239967, 83.87086, 2.061273, 1.539592, 10.13741
 
7.890086, -0.01069701, -0.04288499, 12.89993, 0, 0.0324179609684239471898924111, 3239.944, -1632.969, -3.908116, 0.01207565, 0.1239967, 83.76293, 2.061263, 1.539592, 10.13741
 
7.900086, -0.01074019, -0.04299196, 12.88223, 0, 0.0325568847264441974630587453, 3231.332, -1632.969, -3.908116, 0.01207565, 0.1239967, 83.65508, 2.061253, 1.539592, 10.13741
 
7.910086, -0.01077787, -0.04309936, 12.86454, 0, 0.0326937207036940429312633479, 3222.736, -1632.969, -3.908116, 0.01207565, 0.1239967, 83.54726, 2.061244, 1.539592, 10.13741
 
7.920086, -0.01081394, -0.04320714, 12.84686, 0, 0.0328303997049464393568045315, 3214.158, -1632.969, -3.908116, 0.01207565, 0.1239967, 83.43953, 2.061234, 1.539592, 10.13741
 
7.930087, -0.01084499, -0.04331528, 12.8292, 0, 0.0329651792966257465709747175, 3205.596, -1632.969, -3.908116, 0.01207565, 0.1239967, 83.33184, 2.061225, 1.539592, 10.13741
 
7.940087, -0.0108747, -0.04342373, 12.81155, 0, 0.0330998804003061722878154310, 3197.051, -1632.969, -3.908116, 0.01207565, 0.1239967, 83.2242, 2.061215, 1.539592, 10.13741
 
7.950087, -0.01090325, -0.04353248, 12.79391, 0, 0.0332345501087872023817221184, 3188.524, -1632.969, -3.908116, 0.01207565, 0.1239967, 83.11663, 2.061206, 1.539592, 10.13741
 
7.960087, -0.01092645, -0.04364151, 12.77629, 0, 0.0333670692460985654968057333, 3180.013, -1632.969, -3.908116, 0.01207565, 0.1239967, 83.00912, 2.061197, 1.539592, 10.13741
 
7.970088, -0.01094955, -0.04375077, 12.75868, 0, 0.0335000750090029938953320776, 3171.518, -1632.969, -3.908116, 0.01207565, 0.1239967, 82.90164, 2.061187, 1.539592, 10.13741
 
7.980088, -0.0109676, -0.04386026, 12.74108, 0, 0.0336310243863368840398240053, 3163.041, -1632.969, -3.908116, 0.01207565, 0.1239967, 82.79425, 2.061178, 1.539592, 10.13741
 
7.990088, -0.0109814, -0.04396994, 12.7235, 0, 0.0337602627252954714945289584, 3154.58, -1632.969, -3.908116, 0.01207565, 0.1239967, 82.6869, 2.061169, 1.539592, 10.13741
 
8.000088, -0.01099418, -0.04407975, 12.70593, 0, 0.0338894225762545495479133870, 3146.137, -1632.969, -3.908116, 0.01207565, 0.1239967, 82.57962, 2.06116, 1.539592, 10.13741
 
8.010088, -0.01100445, -0.0441897, 12.68837, 0, 0.0340177033616266257592010126, 3137.71, -1632.969, -3.908116, 0.01207565, 0.1239967, 82.4724, 2.061151, 1.539592, 10.13741
 
8.020088, -0.01101028, -0.04429974, 12.67083, 0, 0.0341441475278247179569812185, 3129.299, -1632.969, -3.908116, 0.01207565, 0.1239967, 82.36522, 2.061142, 1.539592, 10.13741
 
8.030088, -0.01101637, -0.04440984, 12.65329, 0, 0.0342710469244163228392723649, 3120.906, -1632.969, -3.908116, 0.01207565, 0.1239967, 82.25812, 2.061133, 1.539592, 10.13741
 
8.040089, -0.01101888, -0.04452001, 12.63578, 0, 0.0343964864442287318712353228, 3112.53, -1632.969, -3.908116, 0.01207565, 0.1239967, 82.15106, 2.061124, 1.539592, 10.13741
 
8.050089, -0.01102251, -0.0446302, 12.61827, 0, 0.0345228521224279425716860562, 3104.169, -1632.969, -3.908116, 0.01207565, 0.1239967, 82.04405, 2.061116, 1.539592, 10.13741
 
8.060089, -0.01102749, -0.04474042, 12.60078, 0, 0.0346502695398121653363517212, 3095.826, -1632.969, -3.908116, 0.01207565, 0.1239967, 81.93713, 2.061107, 1.539592, 10.13741
 
8.070089, -0.01102488, -0.0448507, 12.5833, 0, 0.0347740765092479961998594139, 3087.5, -1632.969, -3.908116, 0.01207565, 0.1239967, 81.83024, 2.061098, 1.539592, 10.13741
 
8.08009, -0.0110223, -0.04496095, 12.56584, 0, 0.0348982288258787486756190227, 3079.188, -1632.969, -3.908116, 0.01207565, 0.1239967, 81.7234, 2.061089, 1.539592, 10.13741
 
8.09009, -0.01102135, -0.04507117, 12.54839, 0, 0.0350235113696930807609275095, 3070.895, -1632.969, -3.908116, 0.01207565, 0.1239967, 81.61665, 2.06108, 1.539592, 10.13741
 
8.10009, -0.01101759, -0.04518138, 12.53095, 0, 0.0351476322911242806377553293, 3062.618, -1632.969, -3.908116, 0.01207565, 0.1239967, 81.50993, 2.061072, 1.539592, 10.13741
 
8.11009, -0.01101146, -0.04529156, 12.51352, 0, 0.0352707799613696638996932160, 3054.356, -1632.969, -3.908116, 0.01207565, 0.1239967, 81.40327, 2.061063, 1.539592, 10.13741
 
8.12009, -0.01100726, -0.04540167, 12.49611, 0, 0.0353952462299957853887729518, 3046.113, -1632.969, -3.908116, 0.01207565, 0.1239967, 81.29668, 2.061054, 1.539592, 10.13741
 
8.130091, -0.01099921, -0.04551174, 12.47871, 0, 0.0355179386698473420142043719, 3037.885, -1632.969, -3.908116, 0.01207565, 0.1239967, 81.19014, 2.061046, 1.539592, 10.13741
 
8.140091, -0.01099336, -0.04562174, 12.46132, 0, 0.0356420281960789892921004027, 3029.675, -1632.969, -3.908116, 0.01207565, 0.1239967, 81.08368, 2.061037, 1.539592, 10.13741
 
8.150091, -0.01098253, -0.04573167, 12.44395, 0, 0.0357637630823441916501122583, 3021.48, -1632.969, -3.908116, 0.01207565, 0.1239967, 80.97726, 2.061029, 1.539592, 10.13741
 
8.160091, -0.01097192, -0.0458415, 12.42659, 0, 0.0358858276182048532729056614, 3013.302, -1632.969, -3.908116, 0.01207565, 0.1239967, 80.8709, 2.06102, 1.539592, 10.13741
 
8.170092, -0.01096463, -0.04595122, 12.40925, 0, 0.0360099171444365005508016922, 3005.141, -1632.969, -3.908116, 0.01207565, 0.1239967, 80.76461, 2.061012, 1.539592, 10.13741
 
8.180092, -0.01095464, -0.04606086, 12.39191, 0, 0.0361327979554852157938260834, 2996.996, -1632.969, -3.908116, 0.01207565, 0.1239967, 80.65837, 2.061003, 1.539592, 10.13741
 
8.190092, -0.01094668, -0.04617041, 12.37459, 0, 0.0362570444577146260663810591, 2988.866, -1632.969, -3.908116, 0.01207565, 0.1239967, 80.55218, 2.060994, 1.539592, 10.13741
 
8.200092, -0.01093744, -0.04627988, 12.35728, 0, 0.0363808200319509043309569629, 2980.754, -1632.969, -3.908116, 0.01207565, 0.1239967, 80.44606, 2.060986, 1.539592, 10.13741
 
8.210093, -0.01092647, -0.04638925, 12.33999, 0, 0.0365039206093964877665038771, 2972.658, -1632.969, -3.908116, 0.01207565, 0.1239967, 80.33999, 2.060977, 1.539592, 10.13741
 
8.220093, -0.01091861, -0.04649852, 12.32271, 0, 0.0366289519916147130123535779, 2964.578, -1632.969, -3.908116, 0.01207565, 0.1239967, 80.23397, 2.060968, 1.539592, 10.13741
 
8.230093, -0.01091317, -0.0466077, 12.30544, 0, 0.0367555688314101875282608603, 2956.513, -1632.969, -3.908116, 0.01207565, 0.1239967, 80.128, 2.060959, 1.539592, 10.13741
 
8.240093, -0.01091011, -0.04671684, 12.28818, 0, 0.0368837554311834489667553559, 2948.465, -1632.969, -3.908116, 0.01207565, 0.1239967, 80.02211, 2.060951, 1.539592, 10.13741
 
8.250093, -0.0109057, -0.04682594, 12.27094, 0, 0.0370115338933626835951343574, 2940.433, -1632.969, -3.908116, 0.01207565, 0.1239967, 79.91626, 2.060941, 1.539592, 10.13741
 
8.260094, -0.01090058, -0.046935, 12.25371, 0, 0.0371392181699431034507202289, 2932.417, -1632.969, -3.908116, 0.01207565, 0.1239967, 79.81046, 2.060933, 1.539592, 10.13741
 
8.270094, -0.01089745, -0.047044, 12.23649, 0, 0.0372682838353038376593048165, 2924.418, -1632.969, -3.908116, 0.01207565, 0.1239967, 79.70475, 2.060924, 1.539592, 10.13741
 
8.280094, -0.01089471, -0.04715298, 12.21929, 0, 0.0373978832190569660497298171, 2916.435, -1632.969, -3.908116, 0.01207565, 0.1239967, 79.59908, 2.060915, 1.539592, 10.13741
 
8.290094, -0.01089409, -0.04726192, 12.2021, 0, 0.0375289895723886191888806898, 2908.467, -1632.969, -3.908116, 0.01207565, 0.1239967, 79.49345, 2.060905, 1.539592, 10.13741
 
8.300095, -0.01089644, -0.04737087, 12.18491, 0, 0.0376620895208917053842024012, 2900.515, -1632.969, -3.908116, 0.01207565, 0.1239967, 79.38789, 2.060896, 1.539592, 10.13741
 
8.310095, -0.01090245, -0.04747983, 12.16775, 0, 0.0377975912021607223738037342, 2892.58, -1632.969, -3.908116, 0.01207565, 0.1239967, 79.28239, 2.060886, 1.539592, 10.13741
 
8.320095, -0.01090708, -0.04758886, 12.1506, 0, 0.0379327318386351984276850197, 2884.661, -1632.969, -3.908116, 0.01207565, 0.1239967, 79.17694, 2.060877, 1.539592, 10.13741
 
8.330095, -0.01091202, -0.04769792, 12.13345, 0, 0.0380684532863010836098088757, 2876.756, -1632.969, -3.908116, 0.01207565, 0.1239967, 79.07155, 2.060868, 1.539592, 10.13741
 
8.340096, -0.01091962, -0.04780705, 12.11633, 0, 0.0382060427483401914523764144, 2868.87, -1632.969, -3.908116, 0.01207565, 0.1239967, 78.96622, 2.060858, 1.539592, 10.13741
 
8.350096, -0.01092655, -0.04791624, 12.09922, 0, 0.0383437106983784947442689515, 2860.999, -1632.969, -3.908116, 0.01207565, 0.1239967, 78.86095, 2.060848, 1.539592, 10.13741
 
8.360096, -0.0109369, -0.04802551, 12.08211, 0, 0.0384837332883829290040501379, 2853.143, -1632.969, -3.908116, 0.01207565, 0.1239967, 78.75574, 2.060838, 1.539592, 10.13741
 
8.370096, -0.01095067, -0.04813488, 12.06502, 0, 0.0386261576111531370821131829, 2845.302, -1632.969, -3.908116, 0.01207565, 0.1239967, 78.65057, 2.060828, 1.539592, 10.13741
 
8.380096, -0.0109686, -0.04824438, 12.04795, 0, 0.0387714388970829456149645530, 2837.479, -1632.969, -3.908116, 0.01207565, 0.1239967, 78.54547, 2.060818, 1.539592, 10.13741
 
8.390097, -0.0109823, -0.04835407, 12.03088, 0, 0.0389148364710394412359108201, 2829.671, -1632.969, -3.908116, 0.01207565, 0.1239967, 78.44043, 2.060808, 1.539592, 10.13741
 
8.400097, -0.01100018, -0.04846389, 12.01383, 0, 0.0390611381009545522580475698, 2821.878, -1632.969, -3.908116, 0.01207565, 0.1239967, 78.33543, 2.060798, 1.539592, 10.13741
 
8.410097, -0.01102112, -0.04857389, 11.9968, 0, 0.0392097315804370030022049167, 2814.103, -1632.969, -3.908116, 0.01207565, 0.1239967, 78.23052, 2.060788, 1.539592, 10.13741
 
8.420097, -0.01104265, -0.04868411, 11.97977, 0, 0.0393592198231067028159182502, 2806.342, -1632.969, -3.908116, 0.01207565, 0.1239967, 78.12566, 2.060777, 1.539592, 10.13741
 
8.430098, -0.01106324, -0.04879453, 11.96276, 0, 0.0395087708561755078274951616, 2798.597, -1632.969, -3.908116, 0.01207565, 0.1239967, 78.02084, 2.060767, 1.539592, 10.13741
 
8.440098, -0.01108921, -0.04890516, 11.94576, 0, 0.0396620108251919001895550438, 2790.867, -1632.969, -3.908116, 0.01207565, 0.1239967, 77.91607, 2.060756, 1.539592, 10.13741
 
8.450098, -0.01111828, -0.04901605, 11.92878, 0, 0.0398176839221733050168330477, 2783.155, -1632.969, -3.908116, 0.01207565, 0.1239967, 77.81138, 2.060745, 1.539592, 10.13741
 
8.460098, -0.01114752, -0.04912724, 11.9118, 0, 0.0399741262015437485179398821, 2775.457, -1632.969, -3.908116, 0.01207565, 0.1239967, 77.70674, 2.060734, 1.539592, 10.13741
 
8.470098, -0.0111776, -0.04923871, 11.89484, 0, 0.0401317144056981758320525411, 2767.775, -1632.969, -3.908116, 0.01207565, 0.1239967, 77.60215, 2.060723, 1.539592, 10.13741
 
8.480099, -0.01121109, -0.04935049, 11.87789, 0, 0.0402919712018144170793695023, 2760.109, -1632.969, -3.908116, 0.01207565, 0.1239967, 77.49764, 2.060712, 1.539592, 10.13741
 
8.490099, -0.01124166, -0.0494626, 11.86096, 0, 0.0404512390491447514603351099, 2752.46, -1632.969, -3.908116, 0.01207565, 0.1239967, 77.39318, 2.060701, 1.539592, 10.13741
 
8.500099, -0.01127727, -0.04957502, 11.84404, 0, 0.0406141644372229636168541362, 2744.824, -1632.969, -3.908116, 0.01207565, 0.1239967, 77.28877, 2.06069, 1.539592, 10.13741
 
8.510099, -0.01131641, -0.04968779, 11.82713, 0, 0.0407799467884604622761659617, 2737.205, -1632.969, -3.908116, 0.01207565, 0.1239967, 77.18441, 2.060678, 1.539592, 10.13741
 
8.5201, -0.01135741, -0.04980095, 11.81023, 0, 0.0409475814564715642724533384, 2729.602, -1632.969, -3.908116, 0.01207565, 0.1239967, 77.08013, 2.060666, 1.539592, 10.13741
 
8.5301, -0.0113983, -0.04991453, 11.79335, 0, 0.0411159696092719286431036511, 2722.014, -1632.969, -3.908116, 0.01207565, 0.1239967, 76.9759, 2.060655, 1.539592, 10.13741
 
8.5401, -0.01144051, -0.05002851, 11.77648, 0, 0.0412859589172494755592752029, 2714.441, -1632.969, -3.908116, 0.01207565, 0.1239967, 76.87172, 2.060643, 1.539592, 10.13741
 
8.5501, -0.0114879, -0.05014291, 11.75962, 0, 0.0414598726251712543179181430, 2706.883, -1632.969, -3.908116, 0.01207565, 0.1239967, 76.76759, 2.060631, 1.539592, 10.13741
 
8.560101, -0.01153599, -0.05025779, 11.74277, 0, 0.0416351049314739282797006952, 2699.34, -1632.969, -3.908116, 0.01207565, 0.1239967, 76.66351, 2.060618, 1.539592, 10.13741
 
8.570101, -0.01158638, -0.05037316, 11.72594, 0, 0.0418125976921443893645720555, 2691.814, -1632.969, -3.908116, 0.01207565, 0.1239967, 76.55951, 2.060606, 1.539592, 10.13741
 
8.580101, -0.01163688, -0.05048902, 11.70912, 0, 0.0419910637040014519443221639, 2684.303, -1632.969, -3.908116, 0.01207565, 0.1239967, 76.45556, 2.060593, 1.539592, 10.13741
 
8.590101, -0.01168905, -0.05060539, 11.69231, 0, 0.0421714762182304617058476644, 2676.807, -1632.969, -3.908116, 0.01207565, 0.1239967, 76.35165, 2.060581, 1.539592, 10.13741
 
8.600101, -0.01174227, -0.05072228, 11.67551, 0, 0.0423534741900367207374307465, 2669.326, -1632.969, -3.908116, 0.01207565, 0.1239967, 76.24781, 2.060568, 1.539592, 10.13741
 
8.610102, -0.01179797, -0.0508397, 11.65873, 0, 0.0425379366850078587851592653, 2661.861, -1632.969, -3.908116, 0.01207565, 0.1239967, 76.14404, 2.060555, 1.539592, 10.13741
 
8.620102, -0.01185045, -0.05095768, 11.64196, 0, 0.0427214102311932469425341935, 2654.412, -1632.969, -3.908116, 0.01207565, 0.1239967, 76.04032, 2.060542, 1.539592, 10.13741
 
